customer_id,age,income,monthly_income,debt_ratio,revolving_utilization,num_open_credit_lines,num_dependents,num_30_59_days_late,num_60_89_days_late,num_90_days_late,num_mortgages,number_real_estate_loans,default
CUST-030393,64,26021.15,2168.43,0.3295,13.67,1,0,0,1,1,0,0,1
CUST-030394,73,75799.41,6316.62,0.1169,64.25,3,1,0,0,0,0,0,0
CUST-030395,27,39804.66,3317.06,0.0977,56.74,6,0,1,0,1,1,1,1
CUST-030396,65,39119.68,3259.97,0.2456,80.38,8,0,1,1,1,3,3,1
CUST-030397,51,18476.73,1539.73,0.1729,21.57,2,1,1,0,0,0,0,0
CUST-030398,28,65304.36,5442.03,0.0809,47.63,1,3,0,1,0,1,1,0
CUST-030399,77,115927.06,9660.59,0.2734,23.68,5,0,0,0,0,0,0,0
CUST-030400,67,23953.92,1996.16,0.3126,59.3,2,2,2,0,1,0,0,1
CUST-030401,76,30946.84,2578.9,0.2652,59.39,5,0,2,0,0,0,0,0
CUST-030402,63,42645.61,3553.8,0.3115,71.03,5,3,0,0,0,0,0,0
CUST-030403,42,18481.0,1540.08,0.6424,53.94,6,2,0,0,0,0,0,0
CUST-030404,37,42315.19,3526.27,0.0333,76.26,4,0,1,2,0,1,1,0
CUST-030405,47,66169.71,5514.14,0.3889,57.78,4,3,1,1,0,1,1,0
CUST-030406,78,42334.45,3527.87,0.3882,21.94,5,1,1,0,0,0,0,0
CUST-030407,67,37345.26,3112.1,0.2727,62.06,2,0,0,0,0,0,0,1
CUST-030408,77,56108.86,4675.74,0.1279,10.43,4,0,1,0,0,2,2,0
CUST-030409,55,27947.64,2328.97,0.4958,26.96,6,1,1,1,1,0,0,0
CUST-030410,33,10784.12,898.68,0.161,56.32,1,2,0,1,0,1,1,0
CUST-030411,26,75458.58,6288.21,0.308,44.38,5,1,0,1,0,0,0,0
CUST-030412,44,54759.7,4563.31,0.0649,72.28,1,0,0,1,0,1,1,0
CUST-030413,79,52972.49,4414.37,0.0582,48.92,5,2,0,0,0,0,0,0
CUST-030414,68,30538.91,2544.91,0.7213,75.51,2,2,1,1,0,1,1,0
CUST-030415,19,95347.29,7945.61,0.2419,68.47,5,0,1,1,0,0,0,0
CUST-030416,59,28943.33,2411.94,0.3993,62.58,3,2,1,2,1,1,1,1
CUST-030417,45,22709.21,1892.43,0.6238,57.42,4,1,0,1,2,0,0,1
CUST-030418,59,24700.04,2058.34,0.4566,47.76,6,1,3,0,1,0,0,0
CUST-030419,43,35081.87,2923.49,0.5994,61.69,4,0,1,0,0,1,1,0
CUST-030420,79,125805.51,10483.79,0.1048,85.0,7,1,1,0,1,1,1,0
CUST-030421,78,23891.32,1990.94,0.0931,49.97,2,1,0,0,0,0,0,0
CUST-030422,41,20757.89,1729.82,0.257,44.97,7,4,0,1,0,1,1,0
CUST-030423,43,74399.96,6200.0,0.2308,23.92,3,2,1,1,0,1,1,0
CUST-030424,75,17471.86,1455.99,0.2357,18.09,5,4,2,1,0,0,0,1
CUST-030425,39,14187.88,1182.32,0.368,42.8,6,0,1,2,1,0,0,0
CUST-030426,72,42387.43,3532.29,0.191,12.93,3,0,1,0,1,1,1,0
CUST-030427,19,23180.65,1931.72,0.5257,66.7,5,0,0,0,0,1,1,0
CUST-030428,44,40775.98,3398.0,0.215,34.41,2,0,2,0,0,3,3,0
CUST-030429,66,22205.76,1850.48,0.0483,45.09,1,1,0,0,0,1,1,0
CUST-030430,66,72584.33,6048.69,0.188,40.31,4,1,0,0,0,1,1,0
CUST-030431,32,62767.66,5230.64,0.3885,71.99,5,0,3,0,1,1,1,0
CUST-030432,27,36501.63,3041.8,0.2706,68.77,4,0,1,0,0,0,0,0
CUST-030433,72,26895.8,2241.32,0.1368,43.87,2,0,2,0,1,0,0,0
CUST-030434,62,30591.14,2549.26,0.1728,40.27,2,0,0,0,1,0,0,0
CUST-030435,21,51000.77,4250.06,0.1843,69.37,6,2,0,1,0,0,0,0
CUST-030436,23,18560.63,1546.72,0.0925,47.28,3,1,0,0,0,0,0,0
CUST-030437,71,6832.56,569.38,0.1667,42.89,2,0,1,0,0,2,2,0
CUST-030438,20,63209.25,5267.44,0.41,70.27,2,3,1,1,0,0,0,0
CUST-030439,70,15915.21,1326.27,0.223,49.45,2,0,2,1,0,0,0,1
CUST-030440,59,31092.86,2591.07,0.513,42.35,3,2,1,0,0,1,1,0
CUST-030441,40,12647.94,1053.99,0.1865,49.81,2,0,0,1,0,1,1,0
CUST-030442,46,9474.94,789.58,0.0345,58.22,4,0,1,0,1,0,0,1
CUST-030443,29,9428.63,785.72,0.2219,16.71,4,1,1,0,0,1,1,0
CUST-030444,65,40229.79,3352.48,0.3293,21.9,4,0,1,1,0,1,1,0
CUST-030445,61,26781.0,2231.75,0.2428,59.85,4,4,2,1,1,0,0,1
CUST-030446,64,11280.38,940.03,0.5549,2.75,5,1,1,0,0,0,0,0
CUST-030447,19,33583.59,2798.63,0.1596,58.41,5,1,1,0,1,2,2,0
CUST-030448,37,66743.86,5561.99,0.3202,68.44,8,0,1,0,0,2,2,0
CUST-030449,59,295660.44,24638.37,0.1854,37.65,2,1,0,0,0,0,0,0
CUST-030450,64,6172.72,514.39,0.4396,25.47,4,0,0,0,0,1,1,0
CUST-030451,48,17432.57,1452.71,0.0667,21.23,4,1,0,1,0,2,2,0
CUST-030452,62,15236.86,1269.74,0.1289,40.01,4,2,0,1,0,0,0,1
CUST-030453,56,184587.85,15382.32,0.1627,20.33,4,0,1,0,0,2,2,0
CUST-030454,36,33123.86,2760.32,0.5242,38.8,7,2,0,1,0,1,1,0
CUST-030455,54,62701.94,5225.16,0.5066,45.19,5,2,2,3,1,1,1,1
CUST-030456,42,12837.27,1069.77,0.2403,31.79,4,0,0,0,2,1,1,0
CUST-030457,73,88046.42,7337.2,0.4963,51.4,3,1,1,0,0,1,1,0
CUST-030458,41,27628.47,2302.37,0.2138,69.21,1,1,2,0,0,0,0,0
CUST-030459,53,28474.94,2372.91,0.1937,63.44,5,2,2,0,0,2,2,1
CUST-030460,72,51726.36,4310.53,0.0971,41.8,5,2,1,2,0,0,0,1
CUST-030461,35,60415.51,5034.63,0.3724,22.0,4,1,0,1,0,1,1,0
CUST-030462,44,7720.44,643.37,0.2695,56.37,6,0,0,0,0,1,1,0
CUST-030463,75,29666.42,2472.2,0.1702,20.86,1,0,0,1,1,2,2,0
CUST-030464,53,56503.62,4708.64,0.6763,68.88,3,0,1,0,0,1,1,0
CUST-030465,60,63111.49,5259.29,0.4282,19.85,2,1,1,2,1,1,1,0
CUST-030466,36,183937.0,15328.08,0.2994,19.74,3,1,0,0,1,0,0,0
CUST-030467,46,72954.09,6079.51,0.4471,65.8,5,2,1,0,0,0,0,0
CUST-030468,78,35977.2,2998.1,0.4528,39.72,6,1,0,0,0,1,1,0
CUST-030469,75,88989.44,7415.79,0.2835,82.75,3,1,0,0,0,2,2,0
CUST-030470,76,61800.28,5150.02,0.0864,19.79,3,0,0,0,0,0,0,0
CUST-030471,22,18264.39,1522.03,0.0946,61.46,2,1,2,0,0,1,1,0
CUST-030472,24,110185.86,9182.16,0.0364,46.56,5,3,1,1,0,2,2,0
CUST-030473,33,30371.74,2530.98,0.1044,26.32,1,1,0,0,1,0,0,0
CUST-030474,71,50432.91,4202.74,0.2932,74.29,1,1,1,1,0,0,0,0
CUST-030475,52,20718.96,1726.58,0.189,77.24,6,0,1,2,0,1,1,0
CUST-030476,29,10458.5,871.54,0.0173,35.24,5,0,1,0,1,0,0,0
CUST-030477,29,27168.67,2264.06,0.4894,71.02,3,1,0,0,0,0,0,0
CUST-030478,50,59973.98,4997.83,0.0389,28.64,9,0,1,0,1,0,0,0
CUST-030479,49,28944.82,2412.07,0.286,36.47,0,0,0,0,0,1,1,0
CUST-030480,22,63883.71,5323.64,0.1106,65.14,8,1,0,0,0,2,2,0
CUST-030481,18,27398.51,2283.21,0.1342,45.89,8,0,1,0,3,1,1,1
CUST-030482,62,53992.08,4499.34,0.3311,21.94,8,0,0,0,1,1,1,0
CUST-030483,28,31106.97,2592.25,0.334,68.39,6,0,2,0,0,1,1,0
CUST-030484,27,43596.57,3633.05,0.5828,76.97,5,0,0,0,0,0,0,0
CUST-030485,67,15742.24,1311.85,0.1119,93.1,9,1,1,0,0,0,0,0
CUST-030486,25,46103.89,3841.99,0.2756,67.64,2,1,0,0,0,0,0,0
CUST-030487,72,71624.67,5968.72,0.4753,41.84,6,2,0,0,0,1,1,0
CUST-030488,49,57249.76,4770.81,0.0503,25.51,3,0,0,0,0,2,2,0
CUST-030489,76,60864.65,5072.05,0.3487,45.54,4,0,2,0,0,0,0,0
CUST-030490,19,123088.3,10257.36,0.3854,33.14,8,1,0,0,2,0,0,0
CUST-030491,66,145166.99,12097.25,0.5582,73.65,5,0,0,0,2,1,1,0
CUST-030492,26,146942.1,12245.17,0.4201,20.71,3,1,1,1,0,1,1,0
CUST-030493,18,29837.62,2486.47,0.358,18.34,8,2,1,0,0,2,2,0
CUST-030494,32,34036.29,2836.36,0.2058,65.17,4,0,2,0,1,0,0,0
CUST-030495,33,35597.83,2966.49,0.4103,56.34,4,3,0,0,0,2,2,0
CUST-030496,18,65064.97,5422.08,0.2065,62.15,7,1,0,1,0,1,1,0
CUST-030497,52,23683.37,1973.61,0.2514,47.78,2,0,1,0,0,0,0,0
CUST-030498,72,15621.54,1301.8,0.3687,45.74,7,0,2,0,1,2,2,0
CUST-030499,65,23174.34,1931.2,0.2297,63.15,1,0,0,0,0,0,0,0
CUST-030500,21,42745.32,3562.11,0.5206,79.49,1,0,0,0,0,1,1,0
CUST-030501,72,28271.05,2355.92,0.1538,70.09,3,0,1,0,0,2,2,0
CUST-030502,51,101961.84,8496.82,0.1215,50.56,2,0,0,0,0,0,0,0
CUST-030503,45,24325.6,2027.13,0.1754,20.26,2,1,1,0,1,0,0,0
CUST-030504,67,8726.65,727.22,0.0454,54.94,3,1,1,0,1,0,0,0
CUST-030505,62,19888.86,1657.41,0.3018,38.2,5,2,1,1,0,1,1,0
CUST-030506,59,32587.52,2715.63,0.4184,61.95,5,0,0,0,2,1,1,0
CUST-030507,53,28193.86,2349.49,0.2414,70.52,6,0,2,0,0,0,0,0
CUST-030508,21,19154.53,1596.21,0.3129,20.89,4,0,0,2,0,0,0,0
CUST-030509,70,91824.42,7652.03,0.0833,21.36,0,0,0,0,0,0,0,0
CUST-030510,47,27681.88,2306.82,0.1487,59.46,2,0,4,1,0,1,1,0
CUST-030511,20,38446.61,3203.88,0.1827,45.27,1,2,1,0,0,1,1,0
CUST-030512,20,32247.07,2687.26,0.4905,57.64,3,0,2,2,0,1,1,0
CUST-030513,25,20497.71,1708.14,0.7259,73.97,5,2,1,1,1,0,0,0
CUST-030514,18,37891.46,3157.62,0.254,39.74,3,2,1,1,2,4,4,1
CUST-030515,27,43209.56,3600.8,0.2699,75.67,1,1,1,0,0,0,0,0
CUST-030516,18,55330.98,4610.91,0.2825,72.82,7,1,0,1,0,2,2,0
CUST-030517,77,18786.45,1565.54,0.1756,63.81,4,1,3,1,0,0,0,1
CUST-030518,77,27260.59,2271.72,0.1149,45.86,7,0,1,0,0,0,0,0
CUST-030519,61,44843.52,3736.96,0.2409,32.53,8,4,0,0,0,0,0,0
CUST-030520,52,39110.62,3259.22,0.1993,34.13,6,1,1,0,0,1,1,0
CUST-030521,26,19135.81,1594.65,0.5606,45.38,6,2,0,1,0,2,2,0
CUST-030522,64,56337.34,4694.78,0.2845,21.74,4,1,1,0,0,1,1,0
CUST-030523,59,65574.86,5464.57,0.0778,83.2,3,0,1,3,2,1,1,1
CUST-030524,25,150171.72,12514.31,0.4356,62.7,4,1,4,0,1,0,0,1
CUST-030525,58,31612.71,2634.39,0.3714,48.53,6,4,0,2,0,0,0,0
CUST-030526,56,58152.58,4846.05,0.3528,20.41,2,0,1,1,1,1,1,0
CUST-030527,63,25305.11,2108.76,0.2158,27.16,4,1,2,1,0,3,3,0
CUST-030528,39,144824.67,12068.72,0.534,28.7,6,0,2,0,0,1,1,1
CUST-030529,75,26043.7,2170.31,0.3449,66.49,6,0,2,0,0,1,1,0
CUST-030530,35,40846.39,3403.87,0.1802,56.65,8,2,1,0,2,0,0,0
CUST-030531,62,79045.11,6587.09,0.1448,54.18,5,0,0,0,0,1,1,0
CUST-030532,48,15345.39,1278.78,0.4393,34.34,4,1,0,1,2,2,2,1
CUST-030533,24,26798.04,2233.17,0.1787,29.39,1,1,1,0,0,0,0,0
CUST-030534,25,39319.27,3276.61,0.3977,39.14,3,4,0,1,0,0,0,1
CUST-030535,61,26879.43,2239.95,0.2248,58.2,3,2,2,2,1,1,1,0
CUST-030536,32,53755.52,4479.63,0.1565,27.82,1,4,0,0,0,0,0,0
CUST-030537,61,21140.88,1761.74,0.0959,34.35,3,3,2,1,0,0,0,0
CUST-030538,18,43446.29,3620.52,0.5317,27.08,3,1,3,1,1,0,0,0
CUST-030539,40,32313.31,2692.78,0.3511,78.53,6,2,0,1,0,1,1,0
CUST-030540,46,22064.96,1838.75,0.0855,46.52,5,3,3,1,0,1,1,0
CUST-030541,78,20442.91,1703.58,0.3521,39.52,6,1,2,0,0,1,1,0
CUST-030542,19,15420.51,1285.04,0.2572,29.72,9,0,2,3,0,1,1,1
CUST-030543,33,51299.47,4274.96,0.0474,23.22,7,1,0,0,0,2,2,0
CUST-030544,37,23680.41,1973.37,0.2107,25.22,1,0,1,1,0,2,2,0
CUST-030545,27,23052.89,1921.07,0.5106,11.04,6,1,0,0,0,0,0,0
CUST-030546,39,16069.2,1339.1,0.1727,77.19,9,2,1,2,0,1,1,0
CUST-030547,54,40610.91,3384.24,0.0828,33.55,4,1,0,0,1,0,0,0
CUST-030548,43,9431.69,785.97,0.279,13.75,5,1,1,0,0,0,0,0
CUST-030549,50,35757.53,2979.79,0.3994,69.84,6,0,0,0,0,0,0,0
CUST-030550,29,14025.4,1168.78,0.4494,23.95,6,2,1,0,0,1,1,0
CUST-030551,25,44953.3,3746.11,0.2166,44.79,5,2,1,1,0,2,2,0
CUST-030552,34,11186.01,932.17,0.194,11.52,2,0,1,0,0,0,0,0
CUST-030553,53,32124.06,2677.01,0.3021,29.79,5,1,2,1,0,0,0,1
CUST-030554,66,40661.96,3388.5,0.2937,75.93,4,1,0,0,1,1,1,0
CUST-030555,44,23292.92,1941.08,0.2982,27.22,2,0,1,1,0,0,0,0
CUST-030556,77,168561.12,14046.76,0.3437,76.31,1,0,2,0,0,1,1,0
CUST-030557,73,17484.48,1457.04,0.309,68.31,5,0,0,1,1,1,1,0
CUST-030558,18,16646.43,1387.2,0.4584,34.73,1,0,1,0,1,1,1,1
CUST-030559,35,35203.78,2933.65,0.3011,62.63,5,0,2,1,2,1,1,1
CUST-030560,56,29691.65,2474.3,0.6155,66.71,4,2,0,1,0,1,1,0
CUST-030561,29,137411.59,11450.97,0.6123,59.3,6,1,1,0,0,0,0,0
CUST-030562,22,19197.96,1599.83,0.1808,38.44,3,2,2,0,1,1,1,1
CUST-030563,78,25531.22,2127.6,0.3092,23.5,2,2,0,0,0,2,2,0
CUST-030564,48,19354.57,1612.88,0.2759,76.08,5,3,0,1,0,1,1,0
CUST-030565,25,12719.54,1059.96,0.314,54.93,8,0,2,2,1,1,1,1
CUST-030566,67,7618.65,634.89,0.696,8.87,3,2,1,0,0,2,2,0
CUST-030567,27,18298.01,1524.83,0.0394,32.26,1,1,0,1,1,0,0,0
CUST-030568,27,42949.53,3579.13,0.0727,32.46,2,1,3,0,0,0,0,0
CUST-030569,48,92595.84,7716.32,0.1002,26.17,5,2,2,1,0,3,3,0
CUST-030570,20,30227.23,2518.94,0.293,44.6,6,3,0,0,0,2,2,0
CUST-030571,54,101736.66,8478.05,0.1791,53.42,5,2,3,0,0,1,1,0
CUST-030572,78,39634.1,3302.84,0.1035,72.74,4,0,1,0,0,1,1,0
CUST-030573,47,247019.87,20584.99,0.1541,51.01,3,2,2,0,0,2,2,0
CUST-030574,72,18808.42,1567.37,0.1909,32.1,1,1,0,0,0,0,0,0
CUST-030575,67,33331.24,2777.6,0.124,58.77,3,1,2,1,0,0,0,0
CUST-030576,68,22515.99,1876.33,0.5434,35.11,0,0,1,0,0,1,1,0
CUST-030577,73,11697.02,974.75,0.2666,57.1,3,0,0,0,0,1,1,0
CUST-030578,78,12303.83,1025.32,0.1778,31.97,3,2,0,0,0,0,0,0
CUST-030579,64,29905.25,2492.1,0.1903,14.86,3,0,0,0,0,3,3,0
CUST-030580,61,20613.03,1717.75,0.5152,25.24,5,1,2,2,0,2,2,1
CUST-030581,75,62116.24,5176.35,0.1943,8.57,3,2,0,0,0,1,1,0
CUST-030582,47,86767.48,7230.62,0.209,15.22,6,2,0,2,0,0,0,0
CUST-030583,48,23101.14,1925.1,0.4869,52.24,2,2,2,0,0,1,1,0
CUST-030584,53,89356.89,7446.41,0.2142,63.73,5,2,1,1,3,0,0,1
CUST-030585,72,7870.82,655.9,0.1171,62.82,3,0,1,0,0,3,3,0
CUST-030586,71,32098.22,2674.85,0.3844,60.54,4,0,4,0,2,0,0,1
CUST-030587,31,41752.37,3479.36,0.6107,34.93,2,3,1,1,0,1,1,0
CUST-030588,69,8566.27,713.86,0.2111,36.67,2,0,0,1,0,1,1,0
CUST-030589,37,29129.6,2427.47,0.0572,72.82,1,0,1,0,1,1,1,0
CUST-030590,60,16371.71,1364.31,0.4637,60.54,5,1,0,0,0,0,0,0
CUST-030591,75,29553.37,2462.78,0.0445,67.71,8,1,0,0,0,0,0,0
CUST-030592,20,53172.62,4431.05,0.1867,62.1,4,0,1,3,1,1,1,1
CUST-030593,44,52417.48,4368.12,0.3872,36.87,7,0,2,1,0,2,2,0
CUST-030594,58,23848.29,1987.36,0.0716,76.29,8,2,4,0,1,0,0,1
CUST-030595,21,40965.73,3413.81,0.4635,57.29,8,1,0,1,0,0,0,0
CUST-030596,50,30399.44,2533.29,0.4089,59.28,5,1,0,0,1,0,0,0
CUST-030597,59,64997.05,5416.42,0.3214,29.81,5,0,0,1,0,0,0,1
CUST-030598,70,97415.36,8117.95,0.4327,62.68,3,0,0,0,0,0,0,0
CUST-030599,77,14121.54,1176.8,0.2276,73.19,7,0,3,0,0,0,0,0
CUST-030600,35,42428.44,3535.7,0.118,49.53,5,0,1,0,1,1,1,0
CUST-030601,23,41520.05,3460.0,0.5293,38.86,8,2,0,2,0,1,1,0
CUST-030602,79,37541.8,3128.48,0.5177,42.51,5,1,0,1,0,1,1,0
CUST-030603,34,93715.54,7809.63,0.0851,10.86,6,0,2,0,1,1,1,1
CUST-030604,30,54151.34,4512.61,0.3699,30.04,3,1,0,2,1,2,2,1
CUST-030605,68,14466.29,1205.52,0.2978,43.58,2,1,1,0,1,1,1,0
CUST-030606,33,81239.12,6769.93,0.2339,56.28,3,0,0,0,0,2,2,0
CUST-030607,47,74314.02,6192.84,0.1131,44.7,4,0,0,0,0,1,1,0
CUST-030608,62,14565.38,1213.78,0.1951,59.24,6,0,1,0,1,2,2,0
CUST-030609,61,178172.29,14847.69,0.2935,65.85,6,3,2,0,0,0,0,0
CUST-030610,75,240180.11,20015.01,0.2866,40.52,5,1,2,1,0,0,0,0
CUST-030611,62,21750.23,1812.52,0.2894,30.33,4,0,1,1,0,1,1,0
CUST-030612,22,67762.12,5646.84,0.0624,33.78,1,1,0,0,0,1,1,0
CUST-030613,49,44167.47,3680.62,0.0551,47.96,8,0,0,0,0,0,0,0
CUST-030614,31,28153.09,2346.09,0.8145,64.22,4,0,1,2,0,0,0,1
CUST-030615,50,15485.91,1290.49,0.0239,46.8,3,1,0,1,1,0,0,0
CUST-030616,32,97696.98,8141.41,0.2144,34.64,4,0,2,2,0,1,1,1
CUST-030617,55,36504.45,3042.04,0.3996,12.03,3,1,0,0,0,0,0,0
CUST-030618,36,40914.48,3409.54,0.2209,48.34,4,1,0,1,0,0,0,0
CUST-030619,32,34383.6,2865.3,0.3814,63.38,4,0,1,1,1,0,0,1
CUST-030620,56,40310.89,3359.24,0.1776,80.05,8,1,3,0,1,1,1,0
CUST-030621,36,14659.71,1221.64,0.0581,59.15,8,2,0,0,0,0,0,0
CUST-030622,33,24686.44,2057.2,0.3882,80.65,5,1,1,0,1,1,1,1
CUST-030623,37,63828.1,5319.01,0.307,65.47,3,0,0,2,0,1,1,0
CUST-030624,49,15891.8,1324.32,0.6327,70.2,5,1,3,1,0,2,2,1
CUST-030625,74,54250.66,4520.89,0.2498,63.83,5,1,1,1,0,0,0,0
CUST-030626,32,20635.33,1719.61,0.078,28.96,1,0,1,0,1,0,0,0
CUST-030627,26,78134.19,6511.18,0.1777,41.37,7,1,2,2,0,1,1,0
CUST-030628,49,58474.37,4872.86,0.3321,70.69,5,2,1,0,0,1,1,0
CUST-030629,63,110193.65,9182.8,0.5145,52.5,5,0,2,0,2,0,0,0
CUST-030630,39,85722.35,7143.53,0.4214,45.93,0,1,1,0,0,0,0,0
CUST-030631,44,25397.82,2116.49,0.187,50.11,3,2,0,0,0,2,2,0
CUST-030632,45,165664.52,13805.38,0.3171,37.25,2,2,3,0,0,0,0,0
CUST-030633,54,27988.6,2332.38,0.5155,23.6,2,1,0,0,0,0,0,0
CUST-030634,18,57520.19,4793.35,0.123,73.68,3,2,0,0,1,0,0,0
CUST-030635,71,10639.51,886.63,0.3492,77.31,4,3,0,0,0,0,0,0
CUST-030636,20,139906.14,11658.84,0.4217,45.49,7,0,1,2,0,1,1,0
CUST-030637,20,71444.34,5953.69,0.0667,42.05,2,2,1,0,0,1,1,0
CUST-030638,38,98218.0,8184.83,0.283,25.0,2,1,1,0,0,0,0,0
CUST-030639,19,29656.98,2471.41,0.6067,77.46,2,2,1,0,0,0,0,0
CUST-030640,20,23766.92,1980.58,0.2469,27.96,6,2,1,0,0,1,1,1
CUST-030641,20,28543.23,2378.6,0.2647,31.08,5,1,1,3,0,1,1,0
CUST-030642,75,51807.57,4317.3,0.291,72.71,4,2,0,0,0,0,0,0
CUST-030643,35,64785.39,5398.78,0.7357,26.15,7,1,0,1,0,0,0,0
CUST-030644,34,97226.55,8102.21,0.2915,40.15,4,2,1,1,0,0,0,0
CUST-030645,34,69234.52,5769.54,0.303,41.89,6,2,2,0,1,0,0,0
CUST-030646,43,45992.13,3832.68,0.4976,20.82,4,4,0,1,0,1,1,0
CUST-030647,35,76176.57,6348.05,0.3948,16.82,1,2,1,0,0,1,1,0
CUST-030648,23,41913.51,3492.79,0.3585,32.42,6,2,0,2,0,0,0,0
CUST-030649,43,59235.53,4936.29,0.3638,18.67,6,0,0,0,0,1,1,0
CUST-030650,32,19370.47,1614.21,0.1995,47.64,3,0,0,1,1,1,1,0
CUST-030651,28,23617.43,1968.12,0.1424,70.86,6,0,0,0,2,0,0,0
CUST-030652,43,19651.01,1637.58,0.1885,38.11,11,0,2,1,0,1,1,0
CUST-030653,23,23901.17,1991.76,0.4434,64.34,4,1,3,2,0,0,0,1
CUST-030654,46,13191.04,1099.25,0.0359,47.08,2,1,0,0,0,1,1,0
CUST-030655,67,48646.83,4053.9,0.5767,86.31,2,2,0,1,1,0,0,1
CUST-030656,36,44268.92,3689.08,0.4316,93.13,2,1,1,0,1,1,1,0
CUST-030657,39,79780.28,6648.36,0.4066,78.19,2,0,1,0,0,1,1,0
CUST-030658,42,62346.95,5195.58,0.4091,72.41,4,0,3,2,0,0,0,0
CUST-030659,78,13729.27,1144.11,0.2995,11.58,3,0,1,1,2,0,0,1
CUST-030660,47,72860.53,6071.71,0.0186,39.06,3,0,0,0,0,0,0,0
CUST-030661,71,77412.08,6451.01,0.2798,59.56,5,2,0,1,0,0,0,0
CUST-030662,23,55204.44,4600.37,0.1987,52.76,5,1,0,2,0,0,0,0
CUST-030663,20,69001.0,5750.08,0.5256,46.33,5,0,2,1,0,1,1,0
CUST-030664,31,76780.95,6398.41,0.1356,72.36,2,1,5,0,0,2,2,0
CUST-030665,59,64876.84,5406.4,0.1116,66.67,4,0,2,0,1,1,1,0
CUST-030666,37,34348.76,2862.4,0.0962,85.68,0,1,0,1,0,3,3,0
CUST-030667,44,16878.63,1406.55,0.0539,75.36,8,1,0,0,0,0,0,1
CUST-030668,38,17090.24,1424.19,0.3284,41.54,7,1,1,0,0,0,0,0
CUST-030669,19,29814.63,2484.55,0.4348,66.22,10,0,1,1,0,0,0,0
CUST-030670,47,13313.04,1109.42,0.3563,38.75,0,1,0,0,1,0,0,0
CUST-030671,37,11795.14,982.93,0.1706,35.91,1,1,0,0,0,1,1,0
CUST-030672,22,36224.3,3018.69,0.3237,41.02,2,2,1,0,0,1,1,0
CUST-030673,76,24818.48,2068.21,0.0773,36.89,7,2,0,0,0,1,1,0
CUST-030674,19,86698.34,7224.86,0.1254,56.51,2,2,0,1,0,1,1,0
CUST-030675,65,11992.03,999.34,0.2071,1.33,1,2,3,1,0,1,1,1
CUST-030676,26,38370.11,3197.51,0.3969,18.66,4,1,3,1,0,0,0,0
CUST-030677,70,43884.02,3657.0,0.0753,19.13,0,1,0,0,0,1,1,0
CUST-030678,33,15901.71,1325.14,0.2948,83.66,6,0,1,1,0,0,0,1
CUST-030679,62,18989.22,1582.44,0.6591,14.39,6,0,1,2,1,0,0,1
CUST-030680,19,24455.05,2037.92,0.1978,70.48,5,1,0,0,0,0,0,0
CUST-030681,43,38611.29,3217.61,0.4373,71.45,4,2,3,0,0,1,1,0
CUST-030682,40,31143.48,2595.29,0.0844,8.53,8,0,1,0,1,0,0,0
CUST-030683,68,45172.67,3764.39,0.4006,37.31,2,0,1,0,0,0,0,0
CUST-030684,62,52758.04,4396.5,0.4497,55.48,3,0,0,0,0,1,1,0
CUST-030685,31,18951.73,1579.31,0.0544,43.56,7,2,0,0,0,1,1,0
CUST-030686,28,53291.23,4440.94,0.0502,53.05,3,2,0,0,1,1,1,0
CUST-030687,23,77850.25,6487.52,0.2932,55.03,2,1,1,0,1,1,1,0
CUST-030688,77,9769.54,814.13,0.375,29.42,11,2,1,0,0,0,0,1
CUST-030689,73,15524.16,1293.68,0.5171,46.39,1,0,1,3,0,0,0,1
CUST-030690,35,12154.65,1012.89,0.2973,77.11,4,1,2,1,1,0,0,1
CUST-030691,20,3062.37,255.2,0.1406,39.35,2,0,0,2,1,1,1,1
CUST-030692,73,17702.65,1475.22,0.0645,48.39,0,1,1,0,0,0,0,0
CUST-030693,26,53700.18,4475.01,0.5144,82.13,1,3,2,1,0,1,1,0
CUST-030694,19,111233.6,9269.47,0.1873,56.63,4,1,1,1,0,0,0,0
CUST-030695,72,33507.98,2792.33,0.2372,65.23,3,0,4,0,0,1,1,0
CUST-030696,79,10851.48,904.29,0.5898,39.85,4,0,1,1,2,0,0,1
CUST-030697,36,13852.57,1154.38,0.178,83.12,12,1,4,1,0,0,0,1
CUST-030698,58,37747.51,3145.63,0.3421,73.07,2,1,3,1,0,1,1,0
CUST-030699,20,31336.59,2611.38,0.4828,11.37,7,1,0,0,0,2,2,0
CUST-030700,48,27763.55,2313.63,0.1303,51.44,4,1,1,0,0,1,1,0
CUST-030701,21,37091.21,3090.93,0.1685,22.2,3,2,0,0,0,1,1,0
CUST-030702,62,60358.17,5029.85,0.3552,37.27,6,1,0,1,0,2,2,0
CUST-030703,24,17511.85,1459.32,0.4971,37.25,6,2,0,1,0,2,2,0
CUST-030704,59,13459.25,1121.6,0.299,36.25,7,5,2,0,1,1,1,0
CUST-030705,70,15858.45,1321.54,0.2138,37.91,7,0,0,0,0,0,0,0
CUST-030706,62,19515.4,1626.28,0.0696,19.21,5,3,0,1,0,0,0,0
CUST-030707,52,229484.0,19123.67,0.5142,47.91,3,2,2,2,0,0,0,0
CUST-030708,44,371480.13,30956.68,0.5228,80.75,5,0,0,1,0,0,0,0
CUST-030709,73,74895.09,6241.26,0.3035,46.08,4,1,0,1,1,1,1,0
