transaction_id,transaction_amount,merchant_category,hour_of_day,day_of_week,distance_from_home,is_international,card_age_days,num_transactions_24h,avg_transaction_amount_30d,is_weekend,is_fraud
TXN-00038126,36.13,jewelry,14,1,1.06,0,320,2,41.56,0,0
TXN-00038127,6.07,restaurant,16,5,20.92,0,1293,3,2.72,1,0
TXN-00038128,62.41,online_retail,18,0,7.22,0,42,4,92.0,0,0
TXN-00038129,575.0,gas_station,4,5,24.15,0,683,3,25.34,1,0
TXN-00038130,18.28,travel,18,5,0.62,0,1155,4,40.85,1,0
TXN-00038131,5.53,jewelry,0,1,15.41,0,940,3,9.74,0,1
TXN-00038132,9.23,online_retail,8,4,3.24,0,758,2,46.08,0,0
TXN-00038133,14.49,education,5,0,6.31,0,116,1,12.07,0,0
TXN-00038134,8.57,online_retail,3,4,4.08,0,106,3,28.12,0,1
TXN-00038135,55.93,entertainment,14,1,12.61,0,1145,3,10.26,0,1
TXN-00038136,4.8,restaurant,22,3,3.7,0,1231,1,12.68,0,0
TXN-00038137,6.89,pharmacy,7,4,3.29,0,1762,2,119.88,0,0
TXN-00038138,55.73,travel,14,2,59.3,0,802,4,9.59,0,1
TXN-00038139,32.47,education,10,4,1.73,0,309,5,42.45,0,0
TXN-00038140,93.7,pharmacy,18,2,1.23,0,1368,1,15.89,0,0
TXN-00038141,132.04,electronics,12,2,18.84,0,554,3,6.56,0,0
TXN-00038142,146.68,education,23,6,3.98,0,968,3,23.77,1,0
TXN-00038143,200.89,gas_station,18,6,5.06,0,1599,6,7.43,1,0
TXN-00038144,98.46,online_retail,12,1,6.98,0,783,3,34.22,0,0
TXN-00038145,11.3,entertainment,11,1,10.51,1,747,4,22.35,0,1
TXN-00038146,29.56,entertainment,20,2,4.16,0,1128,3,57.18,0,0
TXN-00038147,22.49,jewelry,23,3,34.09,0,656,3,9.41,0,0
TXN-00038148,7.82,restaurant,17,2,6.85,0,577,0,21.86,0,0
TXN-00038149,106.23,education,17,0,7.53,0,976,4,16.07,0,0
TXN-00038150,35.92,jewelry,5,4,6.32,0,1010,2,10.23,0,1
TXN-00038151,10.18,restaurant,15,1,9.34,0,205,3,20.11,0,0
TXN-00038152,41.52,travel,8,2,7.38,0,1593,4,48.81,0,0
TXN-00038153,9.68,hardware,3,3,7.22,0,1435,6,16.92,0,0
TXN-00038154,10.34,travel,1,2,25.31,0,1403,5,26.66,0,1
TXN-00038155,70.42,travel,7,2,6.15,0,286,7,12.37,0,0
TXN-00038156,18.14,electronics,12,0,21.26,0,1781,6,8.73,0,0
TXN-00038157,10.57,pharmacy,0,0,18.05,0,1544,5,7.07,0,0
TXN-00038158,28.86,travel,20,2,4.94,0,697,1,6.11,0,0
TXN-00038159,20.48,hardware,5,5,38.95,0,534,1,16.35,1,0
TXN-00038160,15.24,restaurant,17,6,20.97,1,150,4,31.81,1,0
TXN-00038161,4.69,gas_station,21,4,12.04,0,1155,1,30.63,0,0
TXN-00038162,31.11,restaurant,18,3,15.83,0,732,5,16.0,0,0
TXN-00038163,72.12,entertainment,8,2,18.32,1,131,2,58.5,0,0
TXN-00038164,16.37,travel,15,5,8.85,0,512,0,22.62,1,0
TXN-00038165,5.6,clothing,9,3,3.49,0,215,1,71.32,0,0
TXN-00038166,29.87,grocery,6,2,3.17,0,830,4,7.72,0,0
TXN-00038167,55.73,grocery,0,4,4.46,0,369,8,13.99,0,0
TXN-00038168,16.56,grocery,9,1,6.06,0,12,4,70.55,0,0
TXN-00038169,27.13,restaurant,6,6,12.8,0,1458,1,23.78,1,0
TXN-00038170,19.8,education,16,0,39.97,0,1117,3,4.82,0,0
TXN-00038171,11.31,entertainment,12,6,9.06,0,415,2,45.73,1,0
TXN-00038172,1.4,travel,5,0,17.76,1,669,4,9.24,0,1
TXN-00038173,137.19,hardware,0,6,2.71,0,536,3,57.61,1,0
TXN-00038174,44.06,gas_station,14,3,24.37,0,1859,3,9.93,0,0
TXN-00038175,28.98,entertainment,21,1,26.59,0,1717,3,4.08,0,0
TXN-00038176,80.33,grocery,15,5,7.9,0,1969,4,35.91,1,0
TXN-00038177,36.09,travel,23,0,12.13,0,326,3,33.38,0,0
TXN-00038178,51.28,restaurant,12,2,5.18,0,1341,4,6.84,0,0
TXN-00038179,279.66,entertainment,20,2,46.79,0,1266,1,31.17,0,0
TXN-00038180,1.29,travel,23,6,23.25,0,301,4,19.16,1,0
TXN-00038181,283.39,clothing,14,2,12.21,0,819,2,46.54,0,0
TXN-00038182,45.97,entertainment,12,0,3.31,0,1049,7,50.13,0,0
TXN-00038183,31.22,education,21,3,21.49,0,653,1,72.12,0,0
TXN-00038184,6.58,electronics,19,1,9.36,0,856,3,66.85,0,0
TXN-00038185,17.16,entertainment,0,3,69.34,0,1552,2,71.84,0,1
TXN-00038186,1584.56,clothing,17,0,11.64,0,567,1,60.27,0,0
TXN-00038187,14.98,gas_station,20,3,0.67,0,129,3,44.65,0,0
TXN-00038188,24.11,clothing,11,1,10.5,0,1496,5,35.0,0,0
TXN-00038189,128.27,hardware,14,4,9.97,0,1536,5,5.54,0,0
TXN-00038190,4.56,restaurant,11,2,17.76,0,1038,5,18.59,0,0
TXN-00038191,12.21,gas_station,18,6,6.52,1,1088,2,25.32,1,0
TXN-00038192,1.92,grocery,4,1,0.04,0,1195,1,18.95,0,0
TXN-00038193,266.32,education,10,0,27.07,0,240,2,127.33,0,0
TXN-00038194,76.89,jewelry,7,6,1.27,0,1070,2,45.66,1,0
TXN-00038195,29.85,entertainment,2,6,11.74,1,435,1,14.08,1,0
TXN-00038196,14.88,jewelry,16,0,2.28,1,1243,3,33.65,0,0
TXN-00038197,87.72,pharmacy,19,6,4.01,0,1683,9,14.39,1,0
TXN-00038198,55.62,hardware,4,3,31.98,0,316,2,31.15,0,0
TXN-00038199,6.58,grocery,3,4,7.54,0,981,4,12.99,0,0
TXN-00038200,130.22,jewelry,11,3,11.94,0,1397,4,19.89,0,0
TXN-00038201,30.29,grocery,1,0,4.33,0,763,4,28.15,0,0
TXN-00038202,72.56,gas_station,23,2,26.04,0,784,0,55.39,0,0
TXN-00038203,320.61,jewelry,4,2,47.12,0,1979,0,22.87,0,1
TXN-00038204,71.07,hardware,17,5,36.45,1,1994,0,19.73,1,0
TXN-00038205,184.63,education,1,2,32.87,0,435,0,7.98,0,0
TXN-00038206,17.27,gas_station,6,1,8.95,0,429,0,13.78,0,0
TXN-00038207,60.02,pharmacy,21,5,17.18,0,768,2,17.35,1,0
TXN-00038208,55.27,restaurant,17,1,3.23,0,1881,3,8.15,0,0
TXN-00038209,24.87,electronics,21,2,37.14,0,1716,3,74.75,0,0
TXN-00038210,48.27,online_retail,8,1,5.64,1,1682,2,28.4,0,0
TXN-00038211,40.69,jewelry,3,1,32.75,0,1551,3,24.72,0,0
TXN-00038212,25.96,travel,8,5,7.02,0,1560,2,110.75,1,0
TXN-00038213,120.26,electronics,1,6,38.34,0,1777,4,49.21,1,0
TXN-00038214,64.32,grocery,11,4,31.85,0,1182,3,30.27,0,0
TXN-00038215,107.73,gas_station,0,0,3.13,0,1272,4,35.38,0,0
TXN-00038216,47.65,grocery,10,1,6.11,1,216,6,8.57,0,0
TXN-00038217,179.29,electronics,1,3,15.65,0,1032,2,13.82,0,0
TXN-00038218,31.86,clothing,20,3,1.63,0,882,2,22.07,0,0
TXN-00038219,14.73,travel,8,5,6.15,0,1165,7,36.67,1,0
TXN-00038220,44.76,grocery,10,6,3.06,0,331,2,32.58,1,0
TXN-00038221,28.25,entertainment,9,0,15.36,0,765,1,67.88,0,0
TXN-00038222,90.94,education,17,5,39.65,0,1331,2,25.84,1,0
TXN-00038223,30.41,grocery,7,4,47.17,0,1839,3,29.61,0,1
TXN-00038224,46.79,gas_station,7,0,25.3,0,1589,3,73.32,0,0
TXN-00038225,29.24,online_retail,14,2,42.46,0,1107,1,21.97,0,0
TXN-00038226,52.78,grocery,11,3,1.32,0,1307,1,18.73,0,0
TXN-00038227,27.22,restaurant,13,0,3.26,0,342,3,4.37,0,0
TXN-00038228,208.29,entertainment,9,5,21.14,0,64,4,12.67,1,1
TXN-00038229,17.16,pharmacy,4,6,15.12,1,1752,2,15.2,1,0
TXN-00038230,72.02,travel,11,3,4.47,0,543,4,57.53,0,0
TXN-00038231,55.2,restaurant,3,0,7.21,0,1954,4,53.8,0,0
TXN-00038232,39.55,gas_station,20,0,9.79,0,1664,2,7.69,0,0
TXN-00038233,5.52,gas_station,8,6,26.65,0,1107,5,17.31,1,0
TXN-00038234,7.16,restaurant,23,3,0.94,0,1701,4,81.53,0,0
TXN-00038235,4.43,education,4,3,17.08,0,1938,2,27.16,0,0
TXN-00038236,31.52,online_retail,0,3,16.19,0,79,6,12.91,0,1
TXN-00038237,6.3,jewelry,1,0,29.24,1,1618,4,20.48,0,1
TXN-00038238,14.21,entertainment,1,4,17.06,0,806,4,26.92,0,0
TXN-00038239,45.15,jewelry,9,2,7.03,0,560,3,3.97,0,0
TXN-00038240,59.08,clothing,22,5,28.75,1,1198,1,120.21,1,0
TXN-00038241,23.32,clothing,21,0,11.12,0,313,0,26.2,0,1
TXN-00038242,45.51,grocery,8,4,22.12,0,592,0,21.43,0,0
TXN-00038243,16.39,jewelry,11,6,30.05,0,490,1,34.95,1,0
TXN-00038244,26.86,restaurant,16,1,12.05,0,342,0,98.34,0,0
TXN-00038245,13.26,gas_station,1,6,10.82,0,968,2,24.09,1,0
TXN-00038246,94.86,gas_station,17,6,10.9,0,1954,3,21.86,1,0
TXN-00038247,57.76,pharmacy,12,3,3.97,0,865,2,16.8,0,0
TXN-00038248,69.55,gas_station,6,2,20.16,0,1020,2,285.17,0,0
TXN-00038249,32.09,online_retail,1,5,30.33,1,249,2,6.56,1,1
TXN-00038250,57.28,gas_station,3,3,15.01,0,1255,5,43.03,0,0
TXN-00038251,37.65,grocery,8,6,3.44,0,1781,4,17.67,1,0
TXN-00038252,14.8,electronics,1,2,13.11,0,159,0,14.01,0,0
TXN-00038253,6.93,hardware,20,4,24.82,0,763,2,22.7,0,0
TXN-00038254,10.67,pharmacy,6,2,9.12,0,1666,2,90.83,0,0
TXN-00038255,485.98,hardware,17,4,0.4,1,345,0,34.51,0,0
TXN-00038256,16.48,travel,22,3,29.99,0,1561,6,37.16,0,0
TXN-00038257,56.33,hardware,20,2,4.16,0,686,6,100.85,0,0
TXN-00038258,70.02,travel,1,3,1.89,0,562,1,30.83,0,0
TXN-00038259,78.46,jewelry,22,2,3.5,0,68,4,25.73,0,1
TXN-00038260,95.9,pharmacy,12,4,4.32,0,1094,3,11.19,0,0
TXN-00038261,42.47,hardware,14,1,3.8,0,778,2,13.89,0,0
TXN-00038262,47.1,clothing,8,1,4.64,0,306,4,33.35,0,0
TXN-00038263,61.69,hardware,14,3,23.06,0,1834,3,10.61,0,0
TXN-00038264,12.35,pharmacy,18,5,9.29,0,1154,2,49.95,1,0
TXN-00038265,66.07,online_retail,0,2,2.92,0,236,2,18.13,0,1
TXN-00038266,72.05,education,3,6,0.87,0,315,5,11.67,1,0
TXN-00038267,60.48,clothing,9,5,50.46,0,905,1,51.11,1,0
TXN-00038268,4.33,education,1,5,2.4,0,1345,6,9.94,1,0
TXN-00038269,409.22,clothing,1,3,9.52,1,809,2,127.25,0,1
TXN-00038270,89.37,entertainment,12,2,2.05,0,236,6,20.88,0,0
TXN-00038271,31.92,travel,13,4,14.59,0,1638,2,23.09,0,0
TXN-00038272,23.02,education,1,1,10.41,0,1962,3,7.04,0,0
TXN-00038273,38.5,travel,4,0,21.08,1,1701,4,76.51,0,0
TXN-00038274,73.13,education,1,0,13.58,0,35,6,45.65,0,0
TXN-00038275,213.97,grocery,4,1,33.97,0,1427,4,15.29,0,0
TXN-00038276,9.33,jewelry,17,0,1.61,0,1124,5,9.72,0,0
TXN-00038277,54.18,entertainment,14,0,3.23,0,439,4,19.41,0,0
TXN-00038278,32.19,hardware,14,0,21.58,0,382,1,21.14,0,0
TXN-00038279,48.14,clothing,9,4,1.29,0,868,4,25.1,0,0
TXN-00038280,241.66,travel,12,0,6.52,0,1998,4,5.14,0,0
TXN-00038281,2.29,grocery,5,2,19.6,0,112,7,7.47,0,0
TXN-00038282,40.84,hardware,0,2,3.82,0,625,6,35.32,0,0
TXN-00038283,0.7,education,13,6,12.46,0,1032,4,43.84,1,0
TXN-00038284,102.56,travel,6,0,1.42,0,901,3,14.01,0,0
TXN-00038285,57.68,entertainment,7,1,6.45,0,1152,4,50.53,0,0
TXN-00038286,9.84,hardware,22,4,2.48,0,1184,1,31.19,0,0
TXN-00038287,22.57,online_retail,13,6,37.64,0,1515,1,4.97,1,0
TXN-00038288,89.55,restaurant,9,1,1.68,1,341,1,86.64,0,0
TXN-00038289,52.93,online_retail,17,0,36.23,0,1820,4,11.31,0,1
TXN-00038290,212.46,online_retail,3,0,12.56,0,718,2,31.75,0,0
TXN-00038291,27.59,online_retail,8,4,4.39,0,1252,6,33.07,0,0
TXN-00038292,62.01,travel,11,2,9.99,0,1997,3,6.18,0,1
TXN-00038293,30.02,education,10,6,3.73,0,6,2,12.2,1,0
TXN-00038294,20.91,entertainment,6,4,32.69,1,634,4,106.27,0,1
TXN-00038295,24.06,electronics,3,1,52.9,0,976,5,26.21,0,0
TXN-00038296,25.58,entertainment,2,4,3.08,0,1909,4,13.25,0,0
TXN-00038297,20.79,grocery,0,5,0.61,1,16,3,13.58,1,0
TXN-00038298,253.44,grocery,18,2,36.05,0,1096,3,26.01,0,0
TXN-00038299,57.13,pharmacy,12,4,7.77,0,875,2,37.52,0,0
TXN-00038300,92.78,jewelry,8,2,7.35,0,1389,1,25.84,0,0
TXN-00038301,8.12,restaurant,20,0,5.28,0,912,4,20.16,0,0
TXN-00038302,37.49,clothing,18,6,13.32,0,285,7,79.96,1,0
TXN-00038303,19.96,clothing,7,5,29.56,0,1410,2,5.75,1,0
TXN-00038304,217.88,grocery,14,4,1.67,0,510,5,22.48,0,0
TXN-00038305,31.09,gas_station,17,4,16.92,0,1399,4,89.24,0,0
TXN-00038306,163.32,pharmacy,1,6,22.28,0,1862,6,5.65,1,0
TXN-00038307,57.24,restaurant,14,2,22.47,0,1413,3,79.3,0,0
TXN-00038308,8.62,travel,15,4,24.57,0,95,4,25.19,0,0
TXN-00038309,140.65,pharmacy,10,0,12.72,0,841,2,10.54,0,0
TXN-00038310,27.55,education,18,5,16.36,0,1710,1,22.84,1,0
TXN-00038311,19.49,clothing,16,6,44.83,0,1018,2,36.14,1,0
TXN-00038312,67.77,entertainment,17,5,3.11,0,1415,1,37.47,1,0
TXN-00038313,11.67,electronics,6,2,6.17,0,1748,3,89.1,0,0
TXN-00038314,52.6,education,12,1,5.46,0,72,4,3.39,0,0
TXN-00038315,49.95,pharmacy,10,5,1.58,0,1019,4,133.59,1,0
TXN-00038316,26.28,gas_station,0,5,8.8,0,801,5,40.6,1,0
TXN-00038317,29.54,pharmacy,15,4,3.89,0,1663,3,10.79,0,0
TXN-00038318,2.93,grocery,20,5,8.18,0,1894,2,7.95,1,0
TXN-00038319,11.06,pharmacy,22,6,5.14,0,1647,4,8.27,1,0
TXN-00038320,32.29,pharmacy,17,3,24.96,0,650,2,22.85,0,0
TXN-00038321,17.23,travel,0,6,0.65,0,92,4,44.41,1,0
TXN-00038322,18.58,jewelry,2,6,2.11,0,863,1,61.34,1,1
TXN-00038323,232.74,entertainment,18,6,2.62,0,667,2,41.54,1,0
TXN-00038324,19.53,restaurant,23,1,5.37,0,183,2,68.12,0,0
TXN-00038325,66.18,electronics,22,4,31.5,0,773,1,14.77,0,1
TXN-00038326,18.79,electronics,20,4,0.19,0,1994,4,7.03,0,0
TXN-00038327,1.89,online_retail,14,3,1.01,0,1141,4,24.48,0,0
TXN-00038328,13.28,grocery,22,6,26.5,0,175,3,39.25,1,0
TXN-00038329,20.22,education,1,3,20.95,0,386,1,8.16,0,0
TXN-00038330,96.76,entertainment,1,3,9.62,0,978,3,32.24,0,0
TXN-00038331,23.03,clothing,11,3,1.65,0,1311,2,6.07,0,0
TXN-00038332,52.69,pharmacy,11,1,3.99,0,1862,3,53.18,0,0
TXN-00038333,47.55,travel,17,0,13.86,0,529,1,47.82,0,0
TXN-00038334,30.11,clothing,11,0,1.26,0,1383,4,21.92,0,0
TXN-00038335,19.15,electronics,14,6,27.6,0,1514,1,29.78,1,0
TXN-00038336,30.3,pharmacy,7,1,0.23,0,128,3,6.62,0,0
TXN-00038337,27.19,pharmacy,11,2,1.0,0,674,2,25.97,0,0
TXN-00038338,301.39,online_retail,15,6,24.96,0,1276,2,40.59,1,0
TXN-00038339,24.49,entertainment,2,3,32.98,1,1373,2,12.72,0,1
TXN-00038340,3.4,grocery,18,5,30.82,0,1619,5,108.99,1,0
TXN-00038341,41.48,clothing,19,6,5.89,0,274,2,14.5,1,0
TXN-00038342,43.43,online_retail,10,4,3.18,0,55,3,17.53,0,0
TXN-00038343,22.09,hardware,10,5,13.23,0,922,0,30.13,1,0
TXN-00038344,157.44,jewelry,13,2,5.93,0,308,2,27.84,0,0
TXN-00038345,49.05,electronics,19,3,8.1,0,1430,6,25.64,0,0
TXN-00038346,70.59,grocery,11,6,0.76,1,1904,7,11.44,1,0
TXN-00038347,275.95,gas_station,19,2,29.11,0,854,0,23.47,0,0
TXN-00038348,77.02,hardware,8,2,0.36,0,550,2,15.52,0,0
TXN-00038349,45.93,electronics,12,6,4.96,0,1565,2,31.85,1,0
TXN-00038350,107.53,jewelry,20,1,24.43,0,474,3,11.78,0,0
TXN-00038351,382.23,restaurant,7,4,17.54,0,1430,1,41.5,0,0
TXN-00038352,36.44,education,8,3,5.6,0,648,2,67.29,0,0
TXN-00038353,4.65,gas_station,13,4,1.23,0,405,3,31.63,0,0
TXN-00038354,81.14,gas_station,11,1,25.01,0,1857,4,14.82,0,0
TXN-00038355,8.75,electronics,23,6,16.01,0,979,3,73.5,1,0
TXN-00038356,26.07,entertainment,21,1,1.37,0,55,7,18.91,0,0
TXN-00038357,23.05,education,10,0,9.1,0,339,2,14.41,0,0
TXN-00038358,152.37,pharmacy,10,0,1.43,0,597,3,22.18,0,0
TXN-00038359,57.3,clothing,2,1,68.25,0,1644,1,42.79,0,1
TXN-00038360,39.76,gas_station,16,0,0.94,0,655,5,9.02,0,0
TXN-00038361,362.14,gas_station,19,5,14.52,0,1716,3,25.16,1,0
TXN-00038362,41.32,online_retail,22,4,5.7,0,1449,2,52.85,0,0
TXN-00038363,20.4,pharmacy,6,0,3.94,0,962,4,26.66,0,0
TXN-00038364,32.76,grocery,0,0,0.45,0,1029,7,17.67,0,0
TXN-00038365,4.81,hardware,7,0,27.25,0,1951,5,27.16,0,0
TXN-00038366,38.23,education,21,4,0.97,1,335,4,33.39,0,0
TXN-00038367,25.78,travel,12,5,4.46,0,1623,5,16.44,1,0
TXN-00038368,46.74,grocery,23,1,15.91,0,80,2,6.99,0,0
TXN-00038369,145.57,grocery,10,1,11.73,0,1271,4,162.36,0,0
TXN-00038370,230.96,online_retail,23,3,13.73,0,1793,4,19.52,0,1
TXN-00038371,16.23,gas_station,18,1,1.81,0,566,2,15.34,0,0
TXN-00038372,12.95,electronics,19,3,4.26,0,678,2,28.77,0,0
TXN-00038373,174.5,pharmacy,2,5,28.52,0,1771,4,19.66,1,0
TXN-00038374,60.23,grocery,15,4,24.12,1,757,2,36.83,0,1
TXN-00038375,32.23,travel,13,6,30.45,0,1195,1,115.18,1,0
TXN-00038376,5.52,restaurant,1,3,14.0,0,544,0,12.54,0,0
TXN-00038377,6.69,hardware,21,1,2.43,0,1540,5,15.86,0,0
TXN-00038378,83.49,online_retail,21,5,32.74,0,1709,1,30.17,1,1
TXN-00038379,72.05,grocery,20,2,24.94,0,1069,2,11.7,0,0
TXN-00038380,4.95,clothing,15,3,5.84,0,1460,3,50.2,0,0
TXN-00038381,16.35,pharmacy,10,4,18.68,0,921,5,13.76,0,0
TXN-00038382,19.13,restaurant,21,2,0.19,0,371,3,19.64,0,0
TXN-00038383,2.36,clothing,1,4,16.17,0,668,1,13.65,0,0
TXN-00038384,13.56,education,21,4,0.84,0,1267,4,19.29,0,0
TXN-00038385,17.67,hardware,3,1,7.69,0,1595,4,21.31,0,0
TXN-00038386,57.33,clothing,18,1,10.67,0,674,5,44.12,0,0
TXN-00038387,10.22,gas_station,9,0,6.94,1,594,3,10.64,0,0
TXN-00038388,266.78,jewelry,18,2,4.07,0,1471,3,1.7,0,1
TXN-00038389,19.23,online_retail,11,0,0.06,0,885,0,16.3,0,0
TXN-00038390,16.42,education,22,3,12.38,0,1429,4,13.06,0,0
TXN-00038391,4.84,clothing,11,6,2.28,0,1529,4,65.26,1,0
TXN-00038392,268.07,grocery,12,4,48.62,1,621,3,25.81,0,0
TXN-00038393,87.0,clothing,22,2,20.14,0,1641,2,21.4,0,0
TXN-00038394,28.75,travel,17,0,3.08,0,545,2,16.79,0,0
TXN-00038395,80.64,hardware,4,3,0.5,0,615,4,34.21,0,0
TXN-00038396,35.57,pharmacy,22,5,19.44,0,881,3,47.83,1,1
TXN-00038397,28.81,clothing,5,4,9.42,0,856,1,17.87,0,0
TXN-00038398,62.03,pharmacy,12,0,41.11,0,17,5,33.79,0,0
TXN-00038399,49.95,restaurant,9,0,9.09,0,1311,5,14.65,0,0
TXN-00038400,12.17,electronics,20,2,10.41,0,763,3,71.47,0,0
TXN-00038401,18.04,grocery,12,1,1.15,0,102,2,23.63,0,0
TXN-00038402,78.32,travel,17,2,0.0,0,891,2,37.77,0,0
TXN-00038403,187.05,hardware,10,6,12.88,0,1756,3,30.93,1,1
TXN-00038404,49.33,clothing,21,0,4.88,0,727,2,13.41,0,0
TXN-00038405,808.24,clothing,4,3,2.49,0,419,4,13.35,0,0
TXN-00038406,72.83,online_retail,15,3,48.74,0,1689,3,20.96,0,0
TXN-00038407,124.04,entertainment,17,0,1.44,0,86,2,10.98,0,0
TXN-00038408,147.23,jewelry,4,5,0.97,0,789,4,23.54,1,1
TXN-00038409,44.27,electronics,0,6,30.38,0,1590,6,34.25,1,0
TXN-00038410,14.63,restaurant,12,1,2.55,0,1164,4,102.26,0,0
TXN-00038411,10.28,clothing,16,0,2.06,0,1,3,12.83,0,0
TXN-00038412,59.25,gas_station,5,6,4.86,0,1972,3,46.15,1,0
TXN-00038413,6.87,hardware,13,0,34.37,0,549,3,28.36,0,0
TXN-00038414,12.18,education,7,1,1.83,0,1316,4,17.52,0,0
TXN-00038415,11.4,jewelry,23,0,0.89,0,76,5,75.39,0,1
TXN-00038416,60.24,hardware,1,0,6.6,0,974,4,4.74,0,0
TXN-00038417,38.34,hardware,1,4,7.84,0,1286,1,15.4,0,0
TXN-00038418,106.93,jewelry,17,5,0.72,0,1807,2,27.48,1,0
TXN-00038419,51.87,jewelry,18,3,43.89,0,1955,2,9.65,0,0
TXN-00038420,21.22,electronics,6,5,14.06,0,1601,3,19.86,1,0
TXN-00038421,103.46,education,13,0,1.2,0,475,4,24.6,0,0
TXN-00038422,18.9,jewelry,0,4,107.48,0,1054,2,61.97,0,0
TXN-00038423,152.34,pharmacy,23,1,23.31,0,100,1,101.78,0,0
TXN-00038424,310.85,electronics,7,4,27.11,0,929,1,93.83,0,0
TXN-00038425,21.4,electronics,8,1,38.81,0,1504,1,27.85,0,0
TXN-00038426,14.29,travel,22,1,4.09,0,211,2,16.87,0,1
TXN-00038427,25.09,hardware,4,1,7.84,0,1095,0,134.61,0,0
TXN-00038428,211.93,entertainment,18,6,59.36,0,502,2,8.76,1,1
TXN-00038429,1.1,grocery,12,1,17.46,0,672,3,7.62,0,0
TXN-00038430,5.53,hardware,22,2,7.29,0,110,3,19.47,0,0
TXN-00038431,16.68,electronics,6,0,9.19,0,866,0,5.02,0,0
TXN-00038432,24.89,pharmacy,17,5,16.01,0,1600,1,3.86,1,0
TXN-00038433,32.69,entertainment,18,6,5.81,0,887,1,6.59,1,0
TXN-00038434,2.13,hardware,7,5,2.25,0,1569,1,4.3,1,0
TXN-00038435,35.8,jewelry,1,1,9.46,0,1454,0,42.47,0,0
TXN-00038436,31.31,grocery,9,3,50.98,0,1290,3,18.59,0,0
TXN-00038437,19.84,education,4,5,65.61,0,825,3,17.82,1,0
TXN-00038438,8.46,online_retail,3,2,1.11,0,138,2,85.66,0,0
TXN-00038439,22.96,education,2,0,25.06,0,446,4,10.54,0,0
TXN-00038440,26.88,online_retail,3,3,2.52,0,199,4,16.72,0,0
TXN-00038441,40.94,gas_station,7,5,17.61,0,1152,2,10.66,1,0
TXN-00038442,9.25,clothing,1,1,11.64,0,1760,6,66.33,0,0
TXN-00038443,47.67,pharmacy,15,3,29.91,0,1591,1,64.29,0,0
TXN-00038444,30.37,entertainment,8,4,3.34,0,972,1,59.15,0,0
TXN-00038445,32.43,electronics,17,0,22.65,1,1070,4,8.24,0,1
TXN-00038446,69.39,travel,9,6,2.75,0,419,3,26.4,1,0
TXN-00038447,16.6,pharmacy,3,1,7.6,0,163,5,51.08,0,0
TXN-00038448,35.84,pharmacy,2,0,2.81,1,985,4,13.83,0,0
TXN-00038449,22.51,entertainment,23,2,6.3,0,905,5,36.56,0,0
TXN-00038450,27.96,education,23,6,18.26,0,443,3,36.74,1,0
TXN-00038451,90.87,education,20,4,22.32,0,575,1,37.55,0,0
TXN-00038452,4.61,education,21,6,10.12,0,1843,1,71.16,1,0
TXN-00038453,16.05,online_retail,3,4,9.39,0,259,3,10.18,0,0
TXN-00038454,22.87,entertainment,21,2,11.72,0,102,3,16.01,0,0
TXN-00038455,35.41,pharmacy,23,2,29.14,0,1691,1,41.71,0,0
TXN-00038456,16.25,grocery,18,2,31.18,0,1582,3,14.69,0,0
TXN-00038457,181.85,hardware,7,1,3.0,0,1265,3,17.69,0,0
TXN-00038458,158.49,clothing,4,5,13.74,0,20,2,25.57,1,0
TXN-00038459,39.46,travel,9,2,14.33,0,615,3,14.26,0,0
TXN-00038460,65.54,electronics,22,2,9.14,0,413,2,5.84,0,1
TXN-00038461,29.71,pharmacy,2,0,32.23,0,771,2,30.53,0,0
TXN-00038462,404.93,gas_station,4,1,27.56,0,1905,3,86.5,0,0
TXN-00038463,6.31,travel,22,5,2.04,0,668,2,26.17,1,0
TXN-00038464,40.26,online_retail,16,6,37.02,0,189,3,14.34,1,0
TXN-00038465,17.24,entertainment,15,3,2.11,0,1655,2,28.9,0,0
TXN-00038466,16.97,restaurant,16,5,0.83,0,743,4,26.34,1,0
TXN-00038467,7.61,clothing,18,3,12.53,0,1047,2,14.76,0,0
TXN-00038468,87.68,gas_station,20,3,8.01,0,1755,3,16.89,0,0
TXN-00038469,56.28,grocery,2,1,0.07,1,698,6,28.02,0,0
TXN-00038470,22.29,clothing,12,2,12.29,0,1901,2,6.57,0,0
TXN-00038471,8.56,jewelry,16,3,0.3,0,1493,2,25.9,0,0
TXN-00038472,22.38,gas_station,23,6,0.61,0,1008,3,55.16,1,0
TXN-00038473,107.26,pharmacy,5,2,2.65,1,32,1,85.98,0,0
TXN-00038474,606.88,pharmacy,2,4,12.85,0,446,2,12.51,0,1
TXN-00038475,46.66,entertainment,10,1,6.55,0,997,5,20.63,0,1
TXN-00038476,81.51,pharmacy,22,0,14.47,0,1981,0,6.43,0,0
TXN-00038477,38.58,education,5,0,7.45,0,790,6,25.72,0,0
TXN-00038478,27.91,restaurant,22,1,2.37,0,1114,4,18.55,0,0
TXN-00038479,48.66,jewelry,6,1,2.46,0,1412,3,22.74,0,0
TXN-00038480,126.87,online_retail,11,5,15.55,0,1651,2,25.78,1,0
TXN-00038481,15.92,online_retail,12,0,2.54,0,1513,2,14.64,0,0
TXN-00038482,20.04,jewelry,21,2,1.2,0,1760,4,4.46,0,0
TXN-00038483,28.79,jewelry,11,5,20.09,0,1310,2,14.72,1,0
